date,currency,base_rate,cash_buy,cash_sell,remit_send,remit_receive,usd_conv_rate
20180211,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180211,이스라엘 ILS,309.34,321.71,284.60,0.00,0.00,0.284
20180211,덴마크 DKK,179.53,183.92,175.14,181.32,177.74,0.165
20180211,노르웨이 NOK,136.33,139.67,132.99,137.69,134.97,0.125
20180211,사우디아라비아 SAR,290.91,302.54,270.84,293.81,288.01,0.267
20180211,쿠웨이트 KWD,3633.88,3779.23,3343.17,3670.21,3597.55,3.331
20180211,바레인 BHD,2894.13,3009.89,2662.60,2923.07,2865.19,2.653
20180211,아랍에미리트 AED,297.02,308.90,276.53,299.99,294.05,0.272
20180211,요르단 JOD,1538.24,1599.76,1415.19,0.00,0.00,1.410
20180211,이집트 EGP,61.69,0.00,0.00,0.00,0.00,0.057
20180211,태국 THB,34.31,36.02,32.26,34.65,33.97,0.031
20180211,싱가포르 SGD,819.78,836.09,803.47,827.97,811.59,0.751
20180211,말레이시아 MYR,276.97,290.81,260.36,0.00,274.21,0.254
20180211,인도네시아 IDR 100,8.03,8.59,7.23,8.11,7.95,0.007
20180211,카타르 QAR,299.64,0.00,0.00,0.00,0.00,0.275
20180211,카자흐스탄 KZT,3.33,3.69,2.97,0.00,0.00,0.003
20180211,브루나이 BND,819.59,852.37,770.42,0.00,0.00,0.751
20180211,인도 INR,16.94,0.00,0.00,0.00,0.00,0.016
20180211,파키스탄 PKR,9.85,10.24,8.67,0.00,0.00,0.009
20180211,방글라데시 BDT,13.14,13.66,11.57,0.00,0.00,0.012
20180211,필리핀 PHP,21.13,23.03,20.29,21.34,20.92,0.019
20180211,멕시코 MXN,57.96,60.27,51.59,58.53,57.39,0.053
20180211,브라질 BRL,332.37,366.27,305.79,0.00,328.39,0.305
20180211,베트남 VND 100,4.81,5.37,4.25,4.85,4.77,0.004
20180211,남아프리카공화국 ZAR,90.11,95.51,82.91,91.19,89.03,0.083
20180211,러시아 RUB,18.71,20.01,16.66,18.89,18.53,0.017
20180211,헝가리 HUF,4.28,4.62,3.94,4.32,4.24,0.004
20180211,폴란드 PLN,318.92,344.43,293.41,322.42,315.42,0.292
20180212,미국 USD,1086.00,1105.00,1067.00,1096.60,1075.40,1.000
20180212,유럽연합 EUR,1330.24,1356.71,1303.77,1343.54,1316.94,1.225
20180212,일본 JPY,998.21,1015.67,980.75,1007.99,988.43,0.919
20180212,중국 CNY,170.86,179.40,162.32,172.56,169.16,0.157
20180212,홍콩 HKD,138.90,141.63,136.17,140.28,137.52,0.128
20180212,대만 TWD,37.04,40.37,34.45,0.00,0.00,0.034
20180212,영국 GBP,1500.85,1530.41,1471.29,1515.85,1485.85,1.382
20180212,오만 OMR,2820.41,2989.63,2651.19,0.00,0.00,2.597
20180212,캐나다 CAD,862.49,879.48,845.50,871.11,853.87,0.794
20180212,스위스 CHF,1155.50,1178.26,1132.74,1167.05,1143.95,1.064
20180212,스웨덴 SEK,134.17,137.45,130.89,135.51,132.83,0.124
20180212,호주 AUD,848.76,865.48,832.04,857.24,840.28,0.782
20180212,뉴질랜드 NZD,787.30,802.80,771.80,795.17,779.43,0.725
20180212,체코 CZK,52.39,56.05,47.68,52.96,51.82,0.048
20180212,칠레 CLP,1.80,1.94,1.66,0.00,0.00,0.002
20180212,터키 TRY,284.47,307.22,261.72,287.59,281.35,0.262
20180212,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180212,이스라엘 ILS,308.86,321.21,284.16,0.00,0.00,0.284
20180212,덴마크 DKK,178.68,183.05,174.31,180.46,176.90,0.165
20180212,노르웨이 NOK,136.21,139.54,132.88,137.57,134.85,0.125
20180212,사우디아라비아 SAR,289.58,301.16,269.60,292.47,286.69,0.267
20180212,쿠웨이트 KWD,3616.99,3761.66,3327.64,3653.15,3580.83,3.331
20180212,바레인 BHD,2880.48,2995.69,2650.05,2909.28,2851.68,2.652
20180212,아랍에미리트 AED,295.66,307.48,275.26,298.61,292.71,0.272
20180212,요르단 JOD,1530.66,1591.88,1408.21,0.00,0.00,1.409
20180212,이집트 EGP,61.39,0.00,0.00,0.00,0.00,0.057
20180212,태국 THB,34.26,35.97,32.21,34.60,33.92,0.032
20180212,싱가포르 SGD,817.74,834.01,801.47,825.91,809.57,0.753
20180212,말레이시아 MYR,275.70,289.48,259.16,0.00,272.95,0.254
20180212,인도네시아 IDR 100,7.99,8.54,7.20,8.06,7.92,0.007
20180212,카타르 QAR,298.19,0.00,0.00,0.00,0.00,0.275
20180212,카자흐스탄 KZT,3.32,3.68,2.96,0.00,0.00,0.003
20180212,브루나이 BND,817.06,849.74,768.04,0.00,0.00,0.752
20180212,인도 INR,16.88,0.00,0.00,0.00,0.00,0.016
20180212,파키스탄 PKR,9.84,10.23,8.66,0.00,0.00,0.009
20180212,방글라데시 BDT,13.08,13.60,11.52,0.00,0.00,0.012
20180212,필리핀 PHP,21.03,22.92,20.19,21.24,20.82,0.019
20180212,멕시코 MXN,58.01,60.33,51.63,58.59,57.43,0.053
20180212,브라질 BRL,329.53,363.14,303.17,0.00,325.58,0.303
20180212,베트남 VND 100,4.78,5.34,4.22,4.82,4.74,0.004
20180212,남아프리카공화국 ZAR,90.32,95.73,83.10,91.40,89.24,0.083
20180212,러시아 RUB,18.60,19.90,16.56,18.78,18.42,0.017
20180212,헝가리 HUF,4.26,4.60,3.92,4.30,4.22,0.004
20180212,폴란드 PLN,317.73,343.14,292.32,321.22,314.24,0.293
20180213,미국 USD,1082.00,1100.93,1063.07,1092.60,1071.40,1.000
20180213,유럽연합 EUR,1330.54,1357.01,1304.07,1343.84,1317.24,1.230
20180213,일본 JPY,994.90,1012.31,977.49,1004.65,985.15,0.920
20180213,중국 CNY,171.13,179.68,162.58,172.84,169.42,0.158
20180213,홍콩 HKD,138.38,141.10,135.66,139.76,137.00,0.128
20180213,대만 TWD,36.92,40.24,34.34,0.00,0.00,0.034
20180213,영국 GBP,1497.97,1527.48,1468.46,1512.94,1483.00,1.384
20180213,오만 OMR,2810.32,2978.93,2641.71,0.00,0.00,2.597
20180213,캐나다 CAD,859.99,876.93,843.05,868.58,851.40,0.795
20180213,스위스 CHF,1152.04,1174.73,1129.35,1163.56,1140.52,1.065
20180213,스웨덴 SEK,134.24,137.52,130.96,135.58,132.90,0.124
20180213,호주 AUD,850.56,867.31,833.81,859.06,842.06,0.786
20180213,뉴질랜드 NZD,786.07,801.55,770.59,793.93,778.21,0.727
20180213,체코 CZK,52.47,56.14,47.75,53.04,51.90,0.049
20180213,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180213,터키 TRY,284.86,307.64,262.08,287.99,281.73,0.263
20180213,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180213,이스라엘 ILS,307.16,319.44,282.59,0.00,0.00,0.284
20180213,덴마크 DKK,178.65,183.02,174.28,180.43,176.87,0.165
20180213,노르웨이 NOK,136.76,140.11,133.41,138.12,135.40,0.126
20180213,사우디아라비아 SAR,288.50,300.04,268.60,291.38,285.62,0.267
20180213,쿠웨이트 KWD,3602.82,3746.93,3314.60,3638.84,3566.80,3.330
20180213,바레인 BHD,2870.10,2984.90,2640.50,2898.80,2841.40,2.653
20180213,아랍에미리트 AED,294.57,306.35,274.25,297.51,291.63,0.272
20180213,요르단 JOD,1525.02,1586.02,1403.02,0.00,0.00,1.409
20180213,이집트 EGP,61.08,0.00,0.00,0.00,0.00,0.057
20180213,태국 THB,34.21,35.92,32.16,34.55,33.87,0.032
20180213,싱가포르 SGD,817.87,834.14,801.60,826.04,809.70,0.756
20180213,말레이시아 MYR,274.72,288.45,258.24,0.00,271.98,0.254
20180213,인도네시아 IDR 100,7.94,8.49,7.15,8.01,7.87,0.007
20180213,카타르 QAR,297.17,0.00,0.00,0.00,0.00,0.275
20180213,카자흐스탄 KZT,3.32,3.68,2.96,0.00,0.00,0.003
20180213,브루나이 BND,816.30,848.95,767.33,0.00,0.00,0.754
20180213,인도 INR,16.83,0.00,0.00,0.00,0.00,0.016
20180213,파키스탄 PKR,9.77,10.16,8.60,0.00,0.00,0.009
20180213,방글라데시 BDT,13.04,13.56,11.48,0.00,0.00,0.012
20180213,필리핀 PHP,20.82,22.69,19.99,21.02,20.62,0.019
20180213,멕시코 MXN,58.16,60.48,51.77,58.74,57.58,0.054
20180213,브라질 BRL,328.34,361.83,302.08,0.00,324.40,0.304
20180213,베트남 VND 100,4.77,5.33,4.21,4.81,4.73,0.004
20180213,남아프리카공화국 ZAR,90.81,96.25,83.55,91.89,89.73,0.084
20180213,러시아 RUB,18.72,20.03,16.67,18.90,18.54,0.017
20180213,헝가리 HUF,4.27,4.61,3.93,4.31,4.23,0.004
20180213,폴란드 PLN,319.21,344.74,293.68,322.72,315.70,0.295
20180214,미국 USD,1084.50,1103.47,1065.53,1095.10,1073.90,1.000
20180214,유럽연합 EUR,1339.79,1366.45,1313.13,1353.18,1326.40,1.235
20180214,일본 JPY,1006.31,1023.92,988.70,1016.17,996.45,0.928
20180214,중국 CNY,171.23,179.79,162.67,172.94,169.52,0.158
20180214,홍콩 HKD,138.65,141.38,135.92,140.03,137.27,0.128
20180214,대만 TWD,37.02,40.35,34.43,0.00,0.00,0.034
20180214,영국 GBP,1505.99,1535.65,1476.33,1521.04,1490.94,1.389
20180214,오만 OMR,2816.96,2985.97,2647.95,0.00,0.00,2.598
20180214,캐나다 CAD,861.43,878.40,844.46,870.04,852.82,0.794
20180214,스위스 CHF,1159.52,1182.36,1136.68,1171.11,1147.93,1.069
20180214,스웨덴 SEK,135.10,138.40,131.80,136.45,133.75,0.125
20180214,호주 AUD,852.36,869.15,835.57,860.88,843.84,0.786
20180214,뉴질랜드 NZD,789.19,804.73,773.65,797.08,781.30,0.728
20180214,체코 CZK,52.81,56.50,48.06,53.39,52.23,0.049
20180214,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180214,터키 TRY,284.85,307.63,262.07,287.98,281.72,0.263
20180214,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180214,이스라엘 ILS,306.73,318.99,282.20,0.00,0.00,0.283
20180214,덴마크 DKK,179.81,184.21,175.41,181.60,178.02,0.166
20180214,노르웨이 NOK,137.78,141.15,134.41,139.15,136.41,0.127
20180214,사우디아라비아 SAR,289.18,300.74,269.23,292.07,286.29,0.267
20180214,쿠웨이트 KWD,3616.33,3760.98,3327.03,3652.49,3580.17,3.335
20180214,바레인 BHD,2878.03,2993.15,2647.79,2906.81,2849.25,2.654
20180214,아랍에미리트 AED,295.27,307.08,274.90,298.22,292.32,0.272
20180214,요르단 JOD,1528.54,1589.68,1406.26,0.00,0.00,1.409
20180214,이집트 EGP,61.24,0.00,0.00,0.00,0.00,0.057
20180214,태국 THB,34.45,36.17,32.39,34.79,34.11,0.032
20180214,싱가포르 SGD,819.70,836.01,803.39,827.89,811.51,0.756
20180214,말레이시아 MYR,275.36,289.12,258.84,0.00,272.61,0.254
20180214,인도네시아 IDR 100,7.96,8.51,7.17,8.03,7.89,0.007
20180214,카타르 QAR,297.88,0.00,0.00,0.00,0.00,0.275
20180214,카자흐스탄 KZT,3.35,3.71,2.99,0.00,0.00,0.003
20180214,브루나이 BND,819.05,851.81,769.91,0.00,0.00,0.755
20180214,인도 INR,16.88,0.00,0.00,0.00,0.00,0.016
20180214,파키스탄 PKR,9.79,10.18,8.62,0.00,0.00,0.009
20180214,방글라데시 BDT,13.07,13.59,11.51,0.00,0.00,0.012
20180214,필리핀 PHP,20.83,22.70,20.00,21.03,20.63,0.019
20180214,멕시코 MXN,58.15,60.47,51.76,58.73,57.57,0.054
20180214,브라질 BRL,329.07,362.63,302.75,0.00,325.13,0.303
20180214,베트남 VND 100,4.77,5.33,4.21,4.81,4.73,0.004
20180214,남아프리카공화국 ZAR,90.66,96.09,83.41,91.74,89.58,0.084
20180214,러시아 RUB,18.82,20.13,16.75,19.00,18.64,0.017
20180214,헝가리 HUF,4.29,4.63,3.95,4.33,4.25,0.004
20180214,폴란드 PLN,321.58,347.30,295.86,325.11,318.05,0.297
20180215,미국 USD,1079.00,1097.88,1060.12,1089.50,1068.50,1.000
20180215,유럽연합 EUR,1331.59,1358.08,1305.10,1344.90,1318.28,1.234
20180215,일본 JPY,1006.06,1023.66,988.46,1015.91,996.21,0.932
20180215,중국 CNY,170.42,178.94,161.90,172.12,168.72,0.158
20180215,홍콩 HKD,137.95,140.66,135.24,139.32,136.58,0.128
20180215,대만 TWD,36.91,40.23,34.33,0.00,0.00,0.034
20180215,영국 GBP,1495.49,1524.95,1466.03,1510.44,1480.54,1.386
20180215,오만 OMR,2802.52,2970.67,2634.37,0.00,0.00,2.597
20180215,캐나다 CAD,857.85,874.74,840.96,866.42,849.28,0.795
20180215,스위스 CHF,1156.05,1178.82,1133.28,1167.61,1144.49,1.071
20180215,스웨덴 SEK,134.08,137.36,130.80,135.42,132.74,0.124
20180215,호주 AUD,848.53,865.24,831.82,857.01,840.05,0.786
20180215,뉴질랜드 NZD,789.13,804.67,773.59,797.02,781.24,0.731
20180215,체코 CZK,52.47,56.14,47.75,53.04,51.90,0.049
20180215,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180215,터키 TRY,283.98,306.69,261.27,287.10,280.86,0.263
20180215,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180215,이스라엘 ILS,305.01,317.21,280.61,0.00,0.00,0.283
20180215,덴마크 DKK,178.76,183.13,174.39,180.54,176.98,0.166
20180215,노르웨이 NOK,137.05,140.40,133.70,138.42,135.68,0.127
20180215,사우디아라비아 SAR,287.71,299.21,267.86,290.58,284.84,0.267
20180215,쿠웨이트 KWD,3597.99,3741.90,3310.16,3633.96,3562.02,3.335
20180215,바레인 BHD,2862.68,2977.18,2633.67,2891.30,2834.06,2.653
20180215,아랍에미리트 AED,293.76,305.51,273.50,296.69,290.83,0.272
20180215,요르단 JOD,1521.86,1582.73,1400.12,0.00,0.00,1.410
20180215,이집트 EGP,60.89,0.00,0.00,0.00,0.00,0.056
20180215,태국 THB,34.35,36.06,32.29,34.69,34.01,0.032
20180215,싱가포르 SGD,817.86,834.13,801.59,826.03,809.69,0.758
20180215,말레이시아 MYR,275.50,289.27,258.97,0.00,272.75,0.255
20180215,인도네시아 IDR 100,7.94,8.49,7.15,8.01,7.87,0.007
20180215,카타르 QAR,296.35,0.00,0.00,0.00,0.00,0.275
20180215,카자흐스탄 KZT,3.34,3.70,2.98,0.00,0.00,0.003
20180215,브루나이 BND,815.63,848.25,766.70,0.00,0.00,0.756
20180215,인도 INR,16.83,0.00,0.00,0.00,0.00,0.016
20180215,파키스탄 PKR,9.74,10.12,8.58,0.00,0.00,0.009
20180215,방글라데시 BDT,12.97,13.48,11.42,0.00,0.00,0.012
20180215,필리핀 PHP,20.71,22.57,19.89,20.91,20.51,0.019
20180215,멕시코 MXN,57.96,60.27,51.59,58.53,57.39,0.054
20180215,브라질 BRL,327.40,360.79,301.21,0.00,323.48,0.303
20180215,베트남 VND 100,4.75,5.31,4.19,4.79,4.71,0.004
20180215,남아프리카공화국 ZAR,91.18,96.65,83.89,92.27,90.09,0.085
20180215,러시아 RUB,18.80,20.11,16.74,18.98,18.62,0.017
20180215,헝가리 HUF,4.26,4.60,3.92,4.30,4.22,0.004
20180215,폴란드 PLN,319.15,344.68,293.62,322.66,315.64,0.296
20180216,미국 USD,1079.00,1097.88,1060.12,1089.50,1068.50,1.000
20180216,유럽연합 EUR,1331.59,1358.08,1305.10,1344.90,1318.28,1.234
20180216,일본 JPY,1006.06,1023.66,988.46,1015.91,996.21,0.932
20180216,중국 CNY,170.42,178.94,161.90,172.12,168.72,0.158
20180216,홍콩 HKD,137.95,140.66,135.24,139.32,136.58,0.128
20180216,대만 TWD,36.91,40.23,34.33,0.00,0.00,0.034
20180216,영국 GBP,1495.49,1524.95,1466.03,1510.44,1480.54,1.386
20180216,오만 OMR,2802.52,2970.67,2634.37,0.00,0.00,2.597
20180216,캐나다 CAD,857.85,874.74,840.96,866.42,849.28,0.795
20180216,스위스 CHF,1156.05,1178.82,1133.28,1167.61,1144.49,1.071
20180216,스웨덴 SEK,134.08,137.36,130.80,135.42,132.74,0.124
20180216,호주 AUD,848.53,865.24,831.82,857.01,840.05,0.786
20180216,뉴질랜드 NZD,789.13,804.67,773.59,797.02,781.24,0.731
20180216,체코 CZK,52.47,56.14,47.75,53.04,51.90,0.049
20180216,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180216,터키 TRY,283.98,306.69,261.27,287.10,280.86,0.263
20180216,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180216,이스라엘 ILS,305.01,317.21,280.61,0.00,0.00,0.283
20180216,덴마크 DKK,178.76,183.13,174.39,180.54,176.98,0.166
20180216,노르웨이 NOK,137.05,140.40,133.70,138.42,135.68,0.127
20180216,사우디아라비아 SAR,287.71,299.21,267.86,290.58,284.84,0.267
20180216,쿠웨이트 KWD,3597.99,3741.90,3310.16,3633.96,3562.02,3.335
20180216,바레인 BHD,2862.68,2977.18,2633.67,2891.30,2834.06,2.653
20180216,아랍에미리트 AED,293.76,305.51,273.50,296.69,290.83,0.272
20180216,요르단 JOD,1521.86,1582.73,1400.12,0.00,0.00,1.410
20180216,이집트 EGP,60.89,0.00,0.00,0.00,0.00,0.056
20180216,태국 THB,34.35,36.06,32.29,34.69,34.01,0.032
20180216,싱가포르 SGD,817.86,834.13,801.59,826.03,809.69,0.758
20180216,말레이시아 MYR,275.50,289.27,258.97,0.00,272.75,0.255
20180216,인도네시아 IDR 100,7.94,8.49,7.15,8.01,7.87,0.007
20180216,카타르 QAR,296.35,0.00,0.00,0.00,0.00,0.275
20180216,카자흐스탄 KZT,3.34,3.70,2.98,0.00,0.00,0.003
20180216,브루나이 BND,815.63,848.25,766.70,0.00,0.00,0.756
20180216,인도 INR,16.83,0.00,0.00,0.00,0.00,0.016
20180216,파키스탄 PKR,9.74,10.12,8.58,0.00,0.00,0.009
20180216,방글라데시 BDT,12.97,13.48,11.42,0.00,0.00,0.012
20180216,필리핀 PHP,20.71,22.57,19.89,20.91,20.51,0.019
20180216,멕시코 MXN,57.96,60.27,51.59,58.53,57.39,0.054
20180216,브라질 BRL,327.40,360.79,301.21,0.00,323.48,0.303
20180216,베트남 VND 100,4.75,5.31,4.19,4.79,4.71,0.004
20180216,남아프리카공화국 ZAR,91.18,96.65,83.89,92.27,90.09,0.085
20180216,러시아 RUB,18.80,20.11,16.74,18.98,18.62,0.017
20180216,헝가리 HUF,4.26,4.60,3.92,4.30,4.22,0.004
20180216,폴란드 PLN,319.15,344.68,293.62,322.66,315.64,0.296
20180217,미국 USD,1079.00,1097.88,1060.12,1089.50,1068.50,1.000
20180217,유럽연합 EUR,1331.59,1358.08,1305.10,1344.90,1318.28,1.234
20180217,일본 JPY,1006.06,1023.66,988.46,1015.91,996.21,0.932
20180217,중국 CNY,170.42,178.94,161.90,172.12,168.72,0.158
20180217,홍콩 HKD,137.95,140.66,135.24,139.32,136.58,0.128
20180217,대만 TWD,36.91,40.23,34.33,0.00,0.00,0.034
20180217,영국 GBP,1495.49,1524.95,1466.03,1510.44,1480.54,1.386
20180217,오만 OMR,2802.52,2970.67,2634.37,0.00,0.00,2.597
20180217,캐나다 CAD,857.85,874.74,840.96,866.42,849.28,0.795
20180217,스위스 CHF,1156.05,1178.82,1133.28,1167.61,1144.49,1.071
20180217,스웨덴 SEK,134.08,137.36,130.80,135.42,132.74,0.124
20180217,호주 AUD,848.53,865.24,831.82,857.01,840.05,0.786
20180217,뉴질랜드 NZD,789.13,804.67,773.59,797.02,781.24,0.731
20180217,체코 CZK,52.47,56.14,47.75,53.04,51.90,0.049
20180217,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180217,터키 TRY,283.98,306.69,261.27,287.10,280.86,0.263
20180217,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180217,이스라엘 ILS,305.01,317.21,280.61,0.00,0.00,0.283
20180217,덴마크 DKK,178.76,183.13,174.39,180.54,176.98,0.166
20180217,노르웨이 NOK,137.05,140.40,133.70,138.42,135.68,0.127
20180217,사우디아라비아 SAR,287.71,299.21,267.86,290.58,284.84,0.267
20180217,쿠웨이트 KWD,3597.99,3741.90,3310.16,3633.96,3562.02,3.335
20180217,바레인 BHD,2862.68,2977.18,2633.67,2891.30,2834.06,2.653
20180217,아랍에미리트 AED,293.76,305.51,273.50,296.69,290.83,0.272
20180217,요르단 JOD,1521.86,1582.73,1400.12,0.00,0.00,1.410
20180217,이집트 EGP,60.89,0.00,0.00,0.00,0.00,0.056
20180217,태국 THB,34.35,36.06,32.29,34.69,34.01,0.032
20180217,싱가포르 SGD,817.86,834.13,801.59,826.03,809.69,0.758
20180217,말레이시아 MYR,275.50,289.27,258.97,0.00,272.75,0.255
20180217,인도네시아 IDR 100,7.94,8.49,7.15,8.01,7.87,0.007
20180217,카타르 QAR,296.35,0.00,0.00,0.00,0.00,0.275
20180217,카자흐스탄 KZT,3.34,3.70,2.98,0.00,0.00,0.003
20180217,브루나이 BND,815.63,848.25,766.70,0.00,0.00,0.756
20180217,인도 INR,16.83,0.00,0.00,0.00,0.00,0.016
20180217,파키스탄 PKR,9.74,10.12,8.58,0.00,0.00,0.009
20180217,방글라데시 BDT,12.97,13.48,11.42,0.00,0.00,0.012
20180217,필리핀 PHP,20.71,22.57,19.89,20.91,20.51,0.019
20180217,멕시코 MXN,57.96,60.27,51.59,58.53,57.39,0.054
20180217,브라질 BRL,327.40,360.79,301.21,0.00,323.48,0.303
20180217,베트남 VND 100,4.75,5.31,4.19,4.79,4.71,0.004
20180217,남아프리카공화국 ZAR,91.18,96.65,83.89,92.27,90.09,0.085
20180217,러시아 RUB,18.80,20.11,16.74,18.98,18.62,0.017
20180217,헝가리 HUF,4.26,4.60,3.92,4.30,4.22,0.004
20180217,폴란드 PLN,319.15,344.68,293.62,322.66,315.64,0.296
20180218,미국 USD,1079.00,1097.88,1060.12,1089.50,1068.50,1.000
20180218,유럽연합 EUR,1331.59,1358.08,1305.10,1344.90,1318.28,1.234
20180218,일본 JPY,1006.06,1023.66,988.46,1015.91,996.21,0.932
20180218,중국 CNY,170.42,178.94,161.90,172.12,168.72,0.158
20180218,홍콩 HKD,137.95,140.66,135.24,139.32,136.58,0.128
20180218,대만 TWD,36.91,40.23,34.33,0.00,0.00,0.034
20180218,영국 GBP,1495.49,1524.95,1466.03,1510.44,1480.54,1.386
20180218,오만 OMR,2802.52,2970.67,2634.37,0.00,0.00,2.597
20180218,캐나다 CAD,857.85,874.74,840.96,866.42,849.28,0.795
20180218,스위스 CHF,1156.05,1178.82,1133.28,1167.61,1144.49,1.071
20180218,스웨덴 SEK,134.08,137.36,130.80,135.42,132.74,0.124
20180218,호주 AUD,848.53,865.24,831.82,857.01,840.05,0.786
20180218,뉴질랜드 NZD,789.13,804.67,773.59,797.02,781.24,0.731
20180218,체코 CZK,52.47,56.14,47.75,53.04,51.90,0.049
20180218,칠레 CLP,1.81,1.95,1.67,0.00,0.00,0.002
20180218,터키 TRY,283.98,306.69,261.27,287.10,280.86,0.263
20180218,몽골 MNT,0.45,0.53,0.37,0.00,0.00,0.000
20180218,이스라엘 ILS,305.01,317.21,280.61,0.00,0.00,0.283
20180218,덴마크 DKK,178.76,183.13,174.39,180.54,176.98,0.166
20180218,노르웨이 NOK,137.05,140.40,133.70,138.42,135.68,0.127
20180218,사우디아라비아 SAR,287.71,299.21,267.86,290.58,284.84,0.267
20180218,쿠웨이트 KWD,3597.99,3741.90,3310.16,3633.96,3562.02,3.335
20180218,바레인 BHD,2862.68,2977.18,2633.67,2891.30,2834.06,2.653
20180218,아랍에미리트 AED,293.76,305.51,273.50,296.69,290.83,0.272
20180218,요르단 JOD,1521.86,1582.73,1400.12,0.00,0.00,1.410
20180218,이집트 EGP,60.89,0.00,0.00,0.00,0.00,0.056
20180218,태국 THB,34.35,36.06,32.29,34.69,34.01,0.032
20180218,싱가포르 SGD,817.86,834.13,801.59,826.03,809.69,0.758
20180218,말레이시아 MYR,275.50,289.27,258.97,0.00,272.75,0.255
20180218,인도네시아 IDR 100,7.94,8.49,7.15,8.01,7.87,0.007
20180218,카타르 QAR,296.35,0.00,0.00,0.00,0.00,0.275
20180218,카자흐스탄 KZT,3.34,3.70,2.98,0.00,0.00,0.003
20180218,브루나이 BND,815.63,848.25,766.70,0.00,0.00,0.756
20180218,인도 INR,16.83,0.00,0.00,0.00,0.00,0.016
20180218,파키스탄 PKR,9.74,10.12,8.58,0.00,0.00,0.009
20180218,방글라데시 BDT,12.97,13.48,11.42,0.00,0.00,0.012
20180218,필리핀 PHP,20.71,22.57,19.89,20.91,20.51,0.019
20180218,멕시코 MXN,57.96,60.27,51.59,58.53,57.39,0.054
20180218,브라질 BRL,327.40,360.79,301.21,0.00,323.48,0.303
20180218,베트남 VND 100,4.75,5.31,4.19,4.79,4.71,0.004
20180218,남아프리카공화국 ZAR,91.18,96.65,83.89,92.27,90.09,0.085
20180218,러시아 RUB,18.80,20.11,16.74,18.98,18.62,0.017
20180218,헝가리 HUF,4.26,4.60,3.92,4.30,4.22,0.004
20180218,폴란드 PLN,319.15,344.68,293.62,322.66,315.64,0.296
20180219,미국 USD,1067.00,1085.67,1048.33,1077.40,1056.60,1.000
20180219,유럽연합 EUR,1325.11,1351.47,1298.75,1338.36,1311.86,1.242
20180219,일본 JPY,1004.24,1021.81,986.67,1014.08,994.40,0.941
20180219,중국 CNY,169.58,178.05,161.11,171.27,167.89,0.159
20180219,홍콩 HKD,136.41,139.09,133.73,137.77,135.05,0.128
